,news_id,news_url_absolute,news_init_date,news_final_date,news_title,news_text_content,Categoria,Similitud
21559,news93043,https://www.excelenciascuba.com/economia/con-una-docena-de-acuerdos-finaliza-foro-empresarial-cuba-mexico,2022-07-15,2022-07-30,Con una docena de acuerdos finaliza Foro Empresarial Cuba ...,"El Foro Empresarial Cuba-Mexico concluyo este viernes en el Hotel Nacional de Cuba con la firma de una docena de acuerdos entre empresas de ambas naciones en los sectores textiles, alimentario, tecnologias de la informacion, energias renovables, cultura y servicios medioambientales, profesionales y academicos. Representantes de mas de 80 empresas mexicanas se reunieron estos dos dias con mas de 150 contrapartes cubanas, tanto del sector estatal como no estatal, de los sectores agroalimentario, logistico, turismo, transporte, industria biotecnologica y farmaceutica, energias renovables y cultura. En el cierre del encuentro el subsecretario de Industria y Comercio de Mexico, Hector Guerrero, expreso en la clausura del Foro que se pudieron intercambiar ideas que permitieron de la manera mas amigable llegar a acuerdos. Resalto el buen ambiente que se vivio en las rondas de negocios, y agradecio a las autoridades cubanas por el trabajo realizado para la concrecion de los acuerdos hoy firmados. Entretanto el Ministro del Comercio Exterior y la Inversion Extranjera de Cuba, Rodrigo Malmierca Diaz, , senalo que ""hemos tenido dos dias de trabajo, cumpliendo los objetivos con los cuales lanzamos este Foro Empresarial, que era poner a los empresarios de ambos paises en contacto directo para promover las relaciones economicas bilaterales"". Comento Malmierca Diaz que los asistentes pudieron conocer sobre la presencia de la inversion mexicana en Cuba, exportaciones hacia Mexico e importaciones a Cuba, proyectos locales de desarrollo implicados, ""solo una muestra de todo lo que podemos hacer con el potencial que tenemos con la caracteristica hermandad que nos ha unido durante mucho tiempo"". El Ministro comento que es un punto de partida para seguir trabajando en pro del desarrollo de las relaciones economicas, y reitero la invitacion a participar en la proxima edicion de la Feria Internacional de La Habana, Fihav 2022, el proximo noviembre. Los acuerdos firmados como parte del Foro son: 1-Inversiones Gamma S.A. y Makro Soluciones de Tecnologias S.A. de C.V.: Contrato marco para el establecimiento de una alianza estrategica que permita potenciar capacidades, transferencia de informacion y tecnologia, oportunidades del mercado en ambas naciones para soluciones integrales en el campo de las energias renovables y la eficiencia energetica y temas ambientales. 2-Calisoft y Multiconsulting: Contrato de prestacion de servicios de evaluacion de calidad de software. 3-Convenio marco de cooperacion institucional entre el Instituto de Estudios Avanzados Universitarios de Puebla y la Empresa de Intercambio Cientifico Internacional. 4-Copextel S.A. y Makro Soluciones: Carta de intencion para asociacion economica internacional para la obtencion de equipos y servicios de telecomunicaciones. 5-JR Soluciones S.R.L. y Makro Soluciones: Proyectos conjuntos para la integracion de capacidades orientadas a la sostenibilidad energetica a traves de servicios especializados de cada una de las partes. 6-Solintel S.A. y Makro Soluciones: Distribucion de productos para soluciones integrales de infraestructura tecnologica. 7-Carta de Intencion entre Cinesoft y Multimedia Educativa: Establecimiento de negociaciones con vistas a la produccion y elaboracion de materiales educativos, culturales y recreativos. 8-Carta de intencion entre el Fondo Cubano de Bienes Culturales y la empresa mexicana Tulum Brand Manager: Establecimiento de lineas de trabajo para la exportacion de artesanias. 9-Proyecto de Desarrollo Local Agroindustrial Integral Pitajones de Ciego de Avila y Comercializaciones Exclusivas de El Nevado de RL de CV: Alianza para garantizar mercado, materias primas, insumos, equipamiento y capacitacion. 10-Marcy C, disenadora, y Comercializaciones Exclusivas de El Nevado: Alianza para garantizar mercado, materias primas, insumos, equipamiento y capacitacion. 11-Sociedad Mercantil Agroindustrial La Ceiba y Comercializaciones Exclusivas de El Nevado: Alianza para garantizar mercado, materias primas, insumos, equipamiento y capacitacion. 12-Carta de intencion entre Artex y GPI para intercambio de presentaciones artisticas en la peninsula de Yucatan. ",alianzas,0.6921747126122814
10977,news52345,https://www.elheraldo.co/informes-comerciales/probarranquilla-te-conecta-2022-busca-conectar-el-tejido-empresarial-927451,2022-07-30,2022-08-14,ProBarranquilla te conecta 2022 busca fortalecer el tejido ...,"Durante un dia y medio los empresarios e inversionistas podran atender todas sus necesidades de proveeduria de bienes y servicios, tener acercamientos con potenciales aliados o agentes de su mismo sector, pero sobre todo conectar con un mundo de posibilidades. Tras un par de anos desarrollando el evento en modalidad virtual, en su sexta edicion la rueda de negocios ProBarranquilla Te Conecta regresa a la presencialidad en las nuevas instalaciones del Hotel Marriott de Barranquilla. Espacio de relacionamiento estrategico La Alcaldia de Barranquilla, Gobernacion del Atlantico y la Camara de Comercio de Barranquilla apoyan esta iniciativa liderada por ProBarranquilla, con el proposito de generar nuevas conexiones empresariales que permitan impulsar el desarrollo economico de la region Caribe. Entre los propositos tambien figura seguir posicionando a Barranquilla y el Atlantico como el territorio idoneo para la instalacion de empresas nacionales y extranjeras. ""Ano tras ano la rueda de negocios se convierte en una cita imperdible para las empresas que estan explorando instalar operaciones en Barranquilla y/o en el Atlantico o aquellas que ya tomaron la decision de ubicarse en nuestro territorio"", afirmo Maria Alejandra Henriquez, gerente de inversiones de ProBarranquilla. ""Igualmente, es el espacio ideal para que las empresas locales se den a conocer y puedan hacer parte de las cadenas de abastecimiento de los nuevos proyectos que llegan a la ciudad y al departamento. Este ano, los proyectos invitados son principalmente empresas manufactureras en los sectores de metalmecanica, alimentos y bebidas, materiales para la construccion, muebles, mobiliario, entre otros"", agrego. Este encuentro empresarial busca generar espacios de relacionamiento entre empresarios, para que tengan la oportunidad de ampliar su red de contactos e identificar oportunidades de negocios para su empresa. ""Los asistentes podran agendar con anticipacion reuniones 1 a 1 con proyectos de inversion y empresas locales en busqueda de oportunidades de negocios y/o alianzas estrategicas"" afirmo Nathalie Daccarett, gerente de comunicaciones de ProBarranquilla. Todos los empresarios interesados en participar pueden inscribirse a traves de la pagina web de www.probarranquilla . org . Agenda academica Ademas del espacio de networking, habra una agenda academica en la que a traves de casos de exito empresariales se hablara desde diversas perspectivas sobre el panorama economico y de atraccion de inversiones para Barranquilla y el Atlantico. De igual forma, sobre los avances de los proyectos liderados por los entes territoriales en los sectores relacionados a la energia y turismo, y como esta inversion publica jalona inversion desde lo privado. ",alianzas,0.6919388255416642
16347,news72940,https://www.wradio.com.co/2022/07/27/alianza-verde-propone-que-jovenes-de-18-anos-puedan-ser-congresistas/,2022-07-15,2022-07-30,Alianza Verde propone que jovenes de 18 anos puedan ser congresistas,"En dialogo con La W , la senadora de la Alianza Verde Centro Esperanza, Angelica Lozano , hablo de los proyectos que radico su coalicion para reformar el Congreso. Uno de los proyectos busca que los jovenes de 18 anos puedan ser representantes a la Camara y que los ciudadanos de 25 anos puedan ser senadores . ""A los 18 anos los colombianos, hombres y mujeres, ya pueden pagar impuestos, prestar servicio militar, ir a la carcel. Tienen que afrontar todas las responsabilidades de ser ciudadanos y creemos que la realidad es que cuando se pueden tener esas cargas tambien pueden llevar la voceria y la representacion de sus departamentos o municipios"", explico. Ademas, explico que el paquete de iniciativas busca modificar los gastos de representacion de los congresistas, regular el cabildeo o 'lobby', fortalecer la rendicion de cuentas, entre otros propositos. ""Presentamos una agenda que aborda muchos temas: anticorrupcion, ambientales, de genero, de politica social y proteccion a las microempresas"", agrego. Tambien menciono que esta es la primera vez que la Alianza Verde va a participar en un gobierno nacional y aseguro que la interlocucion la han hecho los presidentes de su colectividad. "" La parte de la representacion politica nunca la hemos tenido y deben acordarla , la conversan los presidentes del partido"", concluyo. ",alianzas,0.691887249662655
18945,news82971,http://m.elnuevosiglo.com.co/articulos/08-08-2022-plan-global-para-fortalecer-las-mipymes,2022-07-30,2022-08-14,Plan global para fortalecer las Mipymes,"Nicolas Uribe Rueda, presidente de la Camara de Comercio de Bogota y de la Federacion Mundial de Camaras de Comercio, y Marie Christine Oghly, vicepresidenta de la organizacion, presentaron el plan que beneficiara a mas de 1.200 Camaras de Comercio en los mas de 100 paises donde tiene presencia el foro no gubernamental y apolitico de la Camara de Comercio Internacional (ICC). Nicolas Uribe afirmo que ""nos hemos propuesto brindar a las camaras de comercio todas las herramientas para apoyar a las empresas mas pequenas y vulnerables del mundo, y sentar las bases para la consolidacion de una generacion de empresas mas amigables con el medio ambiente, comprometidas con la inclusion de las mujeres en espacios de liderazgo, a la vanguardia de todas las herramientas tecnologicas y digitales, y con mayor participacion en los mercados internacionales y en las cadenas globales de valor"". Por su parte, Marie Christine Oghly, vicepresidenta de la Federacion Mundial de Camaras de Comercio, afirmo que "" desde hace muchos anos he trabajado en la internacionalizacion de las pequenas empresas y con el empoderamiento de emprendimientos de mujeres, por lo que desde este rol aportare en esos frentes, dando en diversos paises parte de lo que he recibido"". Los nuevos dirigentes trabajaran para fortalecer el modelo de innovacion, una metodologia que implementaron en Dubai y que busca establecer una cultura innovadora al interior de todas las camaras de comercio, permitiendo que sus servicios esten a la vanguardia de las necesidades particulares de los empresarios. En materia de sostenibilidad, el enfasis estara en la descarbonizacion y la accion climatica; y conducta empresarial responsable, para que las Mipymes puedan contribuir a mitigar la crisis climatica y respondan a las nuevas necesidades del mercado. En la actualidad, el 70% de los consumidores evitan comprar un producto si no les gusta el comportamiento de la compania, de acuerdo con Weber Shandwick. La Federacion desarrollara una estrategia global de digitalizacion para Mipymes con las camaras de todo el mundo para brindarles apoyo y asistencia tecnologica a traves, por ejemplo, de la creacion de lineamientos para programas de apoyo financiero y para la transferencia tecnologica. Estos ultimos incluiran herramientas de diagnostico, autoevaluacion y orientacion, y materiales de aprendizaje. Finalmente la organizacion facilitara el acceso de las Mipymes a datos y tecnologia, promoviendo la creacion de laboratorios de experimentacion, centros de datos, centros de innovacion digital y un trabajo cercano con la academia. ",alianzas,0.6916493691055338
15245,news68718,https://legislaturacba.gob.ar/comenzo-la-diplomatura-en-gestion-de-organizaciones-sociales-y-comunitarias/,2022-07-30,2022-08-14,Comenzo la Diplomatura en Gestion de Organizaciones ...,"Durante la tarde del viernes, el vicegobernador Manuel Calvo dejo inaugurada la Diplomatura en Gestion de Organizaciones Sociales y Comunitarias , que empezo con su primera clase, en el auditorio de la Legislatura de Cordoba. Se trata de una instancia de formacion y capacitacion conjunta entre la Universidad Provincial de Cordoba (UPC) y la Unicameral, y se enmarca dentro del Programa de Capacitacion Legislativa. Manuel Calvo destaco la importancia que tiene para la el Poder Legislativo abrir sus puertas y vincularse con la sociedad civil, a traves de estas iniciativas. ""En esta Diplomatura tenemos presentes casi 100 organizaciones sociales. Y esa relacion con las asociaciones civiles, las fundaciones, los centros vecinales y culturales, clubes deportivos, etc. es fundamental para el programa Legislatura Abierta que venimos implementando"", resalto el Vicegobernador, quien estuvo acompanado por la rectora de la UPC, Raquel Krawchik. La Diplomatura esta orientada a: brindar herramientas teoricas y practicas a lideres, gestores, referentes y colaboradores implicados en organizaciones sociales de la provincia; fortalecer las capacidades de las organizaciones sociales y aportar al trabajo que realizan en cada uno de sus ambitos; profundizar los vinculos entre los legisladores y legisladoras provinciales y las organizaciones sociales, que de una manera u otra contribuyen en la labor parlamentaria y de representacion que se desarrolla desde el Poder Legislativo; y generar nuevos espacios de encuentro e intercambio entre los lideres de la sociedad civil y el Poder Legislativo. De esta manera, la Legislatura busca continuar abriendose a la comunidad, contribuir al fortalecimiento de las organizaciones de la sociedad civil en tanto actores centrales de la transformacion social, y favorecer el intercambio y el trabajo articulado de estas con legisladores y legisladoras. El proceso de convocatoria fue a traves de los legisladores, y se presentaron mas de 300 postulantes . La seleccion se hizo con una Comision de Admision integrada por miembros de la Legislatura y la UPC, y se valoraron avales institucionales, el rol directivo y la pertenencia a las organizaciones, la antiguedad en la organizacion y otros antecedentes. Los avales los otorgaron mas de 30 legisladores, pertenecientes a seis de los ocho bloques parlamentarios. Empezaron las clases Las primeras clases arrancaron hoy, entre las 15 y las 20, y el docente inaugural fue el Dr. Martin Maldonado , que abordo el tema: Problematicas sociales contemporaneas: Cuestion social, problemas sociales, desigualdad, pobreza y exclusion. La modalidad de cursado es presencial. Consta de diez encuentros, la elaboracion de un trabajo final y una instancia de coloquio final, completando un total de 100 horas de formacion. Esta previsto el cursado un dia por semana o semana de por medio, los dias viernes desde las 15 hasta las 20. Se alternaran las sedes, entre la Legislatura y la Universidad Provincial. ",alianzas,0.6910550235181606
21014,news90893,https://elnacional.com.do/cumbre-africa-americas-pide-crear-mecanismos-de-integracion-agro/,2022-07-15,2022-07-30,Cumbre Africa-Americas pide crear mecanismos de ...,"San Jose.- Los organizadores de la Cumbre Ministerial Africa-America lanzaron este viernes un llamado para crear mecanismos de integracion y colaboracion permanentes entre ambos continentes para mejorar sus sistemas agroalimentarios . El Instituto Interamericano de Cooperacion para la Agricultura (IICA) informo en un comunicado de prensa que junto con la Alianza para una Revolucion Verde en Africa (AGRA) y la Agencia de Desarrollo de la Union Africana - Nueva Alianza para el Desarrollo de Africa (AUDA-NEPAD) elaboraran la hoja de ruta y desarrollaran la agenda comun para impulsar la cooperacion entre ambos continentes. ""En esa hoja de ruta debemos adoptar politicas y acciones, incluso a nivel local, pues tenemos a nuestros agricultores observandonos para que los apoyemos. La estructura agricola africana es basicamente familiar, por eso digo a nuestros lideres, nuestros ministros aca, que si queremos transformar la agricultura debemos incluir a este grupo tan vulnerable, compuesto por quienes en realidad nos alimentan, principalmente por mujeres"", afirmo la comisionada del Departamento de Agricultura de la Comision de la Union Africana, Josefa Leonel Sacko. Tambien te puede interesar: Hipolito pide mas produccion para enfrentar crisis Para las autoridades, esta cooperacion basada en el aprendizaje mutuo y la accion conjunta entre ambos continentes es un paso en la direccion correcta para transformar los sistemas agroalimentarios y enfrentar las causas de la inseguridad alimentaria, la desnutricion y la degradacion ambiental. Entre los elementos de la hoja de ruta solicitada por las autoridades agricolas para identificar oportunidades de cooperacion internacional y atacar la inseguridad alimentaria, destacan la institucionalizacion del foro de dialogo continental y la creacion de redes, en particular sobre bioinsumos, y un centro de innovacion. Tambien se establece la promocion de buenas practicas basadas en evidencia y con un enfoque centrado en el suelo, en temas como la adaptacion basada en ecosistemas, la restauracion del suelo, la intensificacion del uso de la tierra y la reduccion de su degradacion, y la salud y el aumento del secuestro de carbono en el suelo. Las entidades organizadoras, IICA, AGRA y AUDA-NEPAD, tambien recibieron el encargo de explorar acuerdos para disenar mecanismos operativos y financieros que movilicen recursos a la cooperacion Sur-Sur, Norte-Sur y Triangular e involucren la colaboracion interagencial y las alianzas publico privadas, ademas de promover medidas que faciliten el comercio agroalimentario internacional transparente y sin distorsiones. En la Cumbre Ministerial Africa-America los expertos destacaron ejemplos de alianzas con el sector privado que apuntalan la cooperacion, especialmente desde las areas del financiamiento, la innovacion, la ciencia y la tecnologia. Involucrar a organizaciones de este sector es una de las acciones de la hoja de ruta encargada a las agencias internacionales. El evento de tres dias, que finalizo este viernes, acogio en San Jose a ministros, viceministros y altos funcionarios de Agricultura, Medio Ambiente y Ciencia y Tecnologia de 40 paises de Africa y America. ",alianzas,0.6910389933202356
10800,news51678,https://8columnas.com.mx/valle-de-mexico/se-formaliza-la-alianza-grupo-salmeron-rcp/,2022-07-15,2022-07-30,Se formaliza la alianza Grupo Salmeron- RCP - 8 Columnas," Florencio Trujillo En aras de conjuntar fortalezas y voluntades para luchar unidos en la defensa de los intereses de la sociedad en general, Grupo Salmeron y el movimiento de Resistencia Civil Pacifica (RCP) se amalgaman por el bien comun. Para formalizar esta gran alianza, el licenciado Guillermo Garcia Salmeron, presidente del Grupo Salmeron entrego las respectivas credenciales a integrantes de RCP que los acredita como coordinadores en diferentes alcaldias de la CDMX; asi como en municipios del Estado de Mexico y de otras entidades del pais. En su mensaje, el lider Guillermo Garcia Salmeron destaco la importancia de esta alianza; toda vez que -subrayo- uniendo fuerzas se lograran mas y mejores beneficios sociales. En ese sentido, informo que cada vez son mas las organizaciones que se adhieren a Grupo Salmeron, con la confianza de que seran respaldados totalmente por todos quienes integran esta gran alianza. Por su parte, los dirigentes de Resistencia Civil Pacifica tambien se comprometieron a entregarse de lleno a la defensa de los derechos ciudadanos como lo han hecho desde los origenes de ese movimiento; redoblando esfuerzos ahora con el Grupo Salmeron y las organizaciones que estan adheridas a esta gran alianza. ",alianzas,0.6907569737938156
9779,news47750,https://m.vanguardia.com/economia/local/a-especializar-mas-la-actividad-emprendedora-en-el-departamento-BD5476704,2022-07-15,2022-07-30,A especializar mas la actividad emprendedora en Santander ...," Retos Noguera Cepeda asegura que tanto Colombia como la region tienen varios retos para los proximos anos, como la consolidacion de un ecosistema de emprendimiento de base tecnologica. Asimismo, seguir fortaleciendo el trabajo articulado entre empresas, Estado y gremios en la red Cemprende, en el que confluyen muchos actores para mantener los espacios fisicos y facilitar las herramientas para los emprendimientos crezcan. ""Otro reto es especializar mas la actividad emprendedora, es decir, escoger los sectores y lineas de trabajo donde Santander tiene mayor potencial y en ellos enfocarse mas. Por ejemplo, los emprendimiento de tecnologias en salud, que estan orientados a soluciones de la salud; las tecnologias de turismo para fortalecer este sector; la innovacion en agroalimentos con su ruta tecnologica"". El presidente de Innpulsa insiste en que el emprendimiento debe ser cada vez mas una fuente de desarrollo, que cierra brechas sociales, que da respuestas a temas ambientales, sociales y economicos. ""La gran prioridad del emprendimiento, estos meses que vienen, es ser una actividad que da soluciones"". Lea: En la frontera colombo-venezolana empresarios de los santanderes cuentan los dias para su reapertura total ",alianzas,0.6906968885856979
127,news10485,https://www.elheraldo.co/economia/queremos-mantener-un-dialogo-con-petro-asobancaria-929257,2022-07-30,2022-08-14,Queremos mantener un dialogo con Petro: Asobancaria,"El presidente de la Asociacion Bancaria y de Entidades Financieras de Colombia (Asobancaria) , Hernando Gomez, reitero su disposicion para mantener un dialogo abierto con el nuevo Gobierno y contribuir en la construccion de las politicas economicas y sociales. ""Desde la Asobancaria queremos mantener un dialogo abierto con el presidente Gustavo Petro y contribuiremos en la construccion de las politicas economicas y sociales que permitan alcanzar un mejor pais para todos. Necesitamos que las empresas, el Gobierno y la sociedad pongamos a Colombia como norte comun, trabajemos en lo que nos une y conciliemos nuestros disensos"", dijo Gomez. El dirigente resalto el papel activo de la banca en el desarrollo de una Colombia con mas equidad, crecimiento y oportunidades para todos. ",alianzas,0.6906812777314093
12228,news57220,https://www.uniminutoradio.com.co/comunidades-de-los-municipios-pdet-de-sur-de-tolima-participaron-en-jornada-de-circulos-de-informacion/,2022-07-15,2022-07-30,Comunidades de los municipios PDET de sur de Tolima ...,"Realizado por: Julian Sedano Jimenez La Agencia de Renovacion del Territorio (ART) realizo el encuentro ""Las comunidades participan, Circulos de Informacion de los PDET"", un espacio de dialogo y socializacion dirigido a los Grupos Motor, quienes son los representantes de las comunidades para informarles y analizar como avanza la implementacion de los Programas de Desarrollo con Enfoque Territorial, en el Sur del Tolima. En los municipios PDET del Sur del Tolima (Ataco, Chaparral, Planadas y Rioblanco) existen 1.168 iniciativas y durante este gobierno se gestionaron 177 proyectos y se movilizaron mas de 302 mil millones de pesos en inversion. Estos resultados obedecen a que se ha realizado una planeacion robusta a corto, mediano y largo plazo y a los esfuerzos de las entidades del orden nacional, territorial, el sector privado y la cooperacion internacional. Los sectores regionales, quienes lideran la articulacion para la implementacion del PDET, socializaron los avances en la gestion y ejecucion de los ocho pilares de desarrollo, la priorizacion de las actividades definidas como estrategicas a nivel subregional en el marco de la Hoja de Ruta y un taller de fortalecimiento de comunicaciones. Ahora la apuesta es lograr que los PDET sean irreversibles, que las administraciones venideras entiendan la dimension y la importancia economica y social del compromiso con las comunidades y hagan realidad las iniciativas que estas definieron. Publicado Por: Yurany Gomez Rodriguez ",alianzas,0.6905818306923371
15112,news68144,https://acento.com.do/cultura/por-una-uasd-junto-al-pais-y-el-mundo-9083547.html,2022-07-15,2022-07-30,Por una UASD junto al pais y el mundo,"El 16 de julio del 2022, fue juramentado como nuevo Rector Magnifico de la UASD, el maestro, Editrudis Beltran Crisostomo. En su discurso de juramentacion, el nuevo Rector planteo actualizar la UASD, en correspondencia con las necesidades del pais y de los nuevos tiempos. Dijo, ademas, que la UASD debe participar en todos los debates nacionales e internacionales. Esa posicion, mas que un decir, debe ser un hacer. La UASD de hoy debe cumplir con su funcion de asesora del Estado dominicano y fijar posicion ante los mas diversos problemas que se debaten en el plano internacional. Somos una academia abierta, plural y democratica. Somos una academia que, historicamente, ha estado comprometido con la defensa y el respeto de los valores humanos de nuestros pueblos, sin importar sus creencias, raza o color. Dentro del ""Plan estrategico 2022-2026"", presentado en la campana, del entonces, candidato a la rectoria, Editrudis Beltran, en el sexto (6to.) Eje estrategico, prometio la internacionalizacion institucional de la UASD. Lo prometido ha de ser un hecho, desde todas las instancias de nuestra academia. Acuerdos, convenios, invenciones y desarrollo; produccion de patentes y derecho de autor; invenciones; investigacion y desarrollo, produccion de patentes y derechos de autor, con el criterio de situar a la UASD en el ranking mundial de las instituciones de educacion superior. Los objetivos fundamentales que esta nueva gestion de gobierno universitario debe de lograr: -Desarrollo de programas, mediante convenios y/o acuerdos como doble titulacion; cotitulacion; intercambios; cursos breves; congresos; seminarios e investigaciones conjuntas. -Desarrollo de programas de pasantias e Intercambios con instituciones internacionales y fortalecer los acuerdos que ya se ha firmado. -Fomentar la creacion de redes de cooperacion, incentivando el uso de convenios vigentes y procurando el establecimiento de nuevas alianzas academicas. -Lograr que la UASD sea escenario relevante de actividades academicas de alcance internacional. -Enviar representantes de nuestra academia a actividades internacionales, para para que presenten los resultados de sus investigaciones y den a conocer sus experiencias de las mas pertinentes practicas formativas, dependiendo de sus especialidades. -Aumento de la participacion de la UASD en las academias europeas, anglosajonas (norteamericanas) y de algunas universidades latinoamericanas, de acuerdo a nuestros intereses institucionales. Todo es esto conlleva, el poner en practica la participacion en cursos especializados, entrenamientos y cursos extracurriculares. -Ademas, participar en posibles programas de doble titulacion, ya sean de grado o Postgrado o postdoctorales, en coordinacion con academias de reconocido prestigio internacional. Esta gestion debe, desde ya, poner en ejecucion esas acciones, en lo inmediato, si en verdad queremos internacionalizar a nuestra UASD. Asi podemos pasar del discurso electorero, a los hechos del ""Gerente-Rector"" ",alianzas,0.6900471314273001
18330,news80624,https://www.abc.com.py/politica/2022/08/09/un-total-de-47-alianzas-electorales-fueron-reconocidas-por-el-tsje/,2022-07-30,2022-08-14,Un total de 47 alianzas electorales fueron reconocidas por el TSJE,"Estas alianzas se suman a los 33 partidos politicos, 8 movimientos independientes y la concertacion ya reconocidas por el Tribunal Superior de Justicia Electoral (TSJE). El termino Alianza esta establecido en el Codigo Electoral Ley 834 en su Capitulo II ""De las Alianzas"", en su articulo 40, el cual senala que los partidos politicos reconocidos podran concertar alianzas transitorias que caducan, una vez que la Justicia Electoral declare el resultado de las elecciones que las hubiera motivado. Lea mas: Los 33 partidos y ocho movimientos politicos inscriptos ante el TSJE Obs: Todas buscaran escanos en la Camara de Senadores. Obs: los citados pugnaran por cargos en la Camara de Diputados. Obs: todas buscaran la diputacion y Junta departamental Lea mas: Los primeros candidatos al Senado de la Alianza Encuentro Nacional Obs: ambas para la diputacion y Junta departamental Obs: Todas para la diputacion y Junta departamental Lea mas: ""Concertacion por Asuncion"" lanza candidatos a diputados de Capital Obs: Ambas para la Diputacion y Junta Obs: todas para la diputacion y Junta departamental ",alianzas,0.6900015500531403
3989,news25377,https://www.ccb.org.co/Sala-de-prensa/Noticias-CCB/2022/Agosto/Lanzan-plan-global-para-fortalecer-las-mipymes-desde-la-Federacion-Mundial-de-Camaras-de-Comercio,2022-07-30,2022-08-14,Lanzan plan global para fortalecer las mipymes desde la ...,"Bogota, 8 de agosto de 2022. Nicolas Uribe Rueda, presidente de la Camara de Comercio de Bogota y de la Federacion Mundial de Camaras de Comercio, y Marie- Christine Oghly, vicepresidente de la organizacion, presentaron el plan que beneficiara a mas de 1.200 Camaras de Comercio en los mas de 100 paises donde tiene presencia el foro no gubernamental y apolitico de la Camara de Comercio Internacional (ICC). Marie Christine Oghly, vicepresidente de la Federacion Mundial de Camaras de Comercio afirmo que "" desde hace muchos anos he trabajado en la internacionalizacion de las pequenas empresas y con el empoderamiento de emprendimientos de mujeres por lo que desde este rol aportare en esos frentes , dando en diversos paises parte de lo que he recibido"". Los nuevos dirigentes trabajaran para fortalecer el modelo de innovacion, una metodologia que implementaron en Dubai y que busca establecer una cultura de innovacion al interior de todas las camaras de comercio, permitiendo que sus servicios esten a la vanguardia de las necesidades particulares de nuestros empresarios. En materia de sostenibilidad, el enfasis estara en la descarbonizacion y la accion climatica; y conducta empresarial responsable, para que las mipymes puedan contribuir a mitigar la crisis climatica y respondan a las nuevas necesidades del mercado. En la actualidad, el 70% de los consumidores evitan comprar un producto si no les gusta el comportamiento de la compania, de acuerdo con Weber Shandwick. Finalmente, la Federacion desarrollara una estrategia global de digitalizacion para mipymes con las camaras de todo el mundo para brindarles apoyo y asistencia tecnologica a traves, por ejemplo, de la creacion de lineamientos para programas de apoyo financiero y para la transferencia tecnologica. Estos ultimos, incluiran herramientas de diagnostico, autoevaluacion y orientacion, y materiales de aprendizaje. La organizacion facilitara el acceso de las mipymes a datos y tecnologia promoviendo la creacion de laboratorios de experimentacion, centros de datos, centros de innovacion digital y un trabajo cercano con la academia. Tambien, prestara especial atencion a la creacion de una cultura basada en la innovacion y la tecnologia entre las camaras y el sector empresarial. Eventos de talla mundial para impulsar las iniciativas Para fortalecer el empoderamiento femenino en el ecosistema empresarial, se realizaran tres eventos este ano. El primero sera en Bogota, el 9 de agosto, y sera un espacio donde se les brindara, a cerca de 240 mujeres emprendedoras y empresarias , herramientas practicas para consolidarse en posiciones de liderazgo. Ademas, se realizaran dos eventos virtuales, abarcando distintas regiones del mundo, para promover una mayor participacion femenina en las elecciones al Consejo General de la Federacion Mundial de Camaras de Comercio. Con el fin de contribuir al impulso de las acciones se realizaran grandes eventos de talla internacional. En la ultima semana de octubre de 2022, se realizara un gran congreso internacional que congregara a todas las camaras del continente americano en el que se promovera la digitalizacion , la innovacion y la sostenibilidad ambiental en el mundo de los negocios, y participaran exponentes y organizaciones internacionales del mas alto nivel. En junio de 2023, junto con la Camara de Comercio Internacional (ICC) y la Camara de Comercio de Ginebra , la Federacion organizara el decimotercer Congreso Mundial de Camaras en Ginebra, Suiza. Este espacio servira intercambiar mejores practicas y encontrar soluciones a los desafios comunes que enfrentan las organizaciones. Para fortalecer el empoderamiento femenino en el ecosistema empresarial, se realizaran tres eventos este ano. El primero sera en Bogota, el 9 de agosto, y sera un espacio donde se les brindara, a cerca de 240 mujeres emprendedoras y empresarias, herramientas practicas para consolidarse en posiciones de liderazgo. Ademas, se realizaran dos eventos virtuales, abarcando distintas regiones del mundo, para promover una mayor participacion femenina en las elecciones al Consejo General de la Federacion Mundial de Camaras de Comercio. Ademas, Marie-Christine Oghly, la vicepresidente de la Federacion y presidente mundial de Mujeres Lideres Empresariales Globales - FCEM (Femmes Chefs d'Entreprises Mondiales), organizacion que promueve la participacion de las mujeres en el mundo de los negocios a escala global, articulara las funciones de las dos organizaciones para las mujeres tengan una mayor y mejor participacion en los negocios y en las posiciones de liderazgo de las camaras. Con estas actividades y el plan de trabajo, se busca reducir la brecha de oportunidades economicas que hay entre hombres y mujeres, que segun la ultima medicion del Global Gender Gap (GGG), es del 42%. ",alianzas,0.6891132961990817
